###
# Charged Particle in Vertical Electric Field 
#-------- Runtime parameters ----#
# Solver used : explicit rk4
# Time step : 0.000100
#--------------------------------#
#    t      	     x      	     y      	     z      	     u      	     v      	     w      
###
5.040000e+00	1.995309e-01	-2.535527e+00	6.350519e+00	7.282460e+00	-4.905492e-01	7.298963e-01
5.045000e+00	2.358906e-01	-2.538433e+00	6.354166e+00	7.260657e+00	-6.717664e-01	7.291668e-01
5.050000e+00	2.721300e-01	-2.542243e+00	6.357810e+00	7.234358e+00	-8.522014e-01	7.284380e-01
5.055000e+00	3.082267e-01	-2.546953e+00	6.361451e+00	7.203588e+00	-1.031743e+00	7.277099e-01
5.060000e+00	3.441585e-01	-2.552559e+00	6.365087e+00	7.168374e+00	-1.210281e+00	7.269825e-01
5.065000e+00	3.799031e-01	-2.559054e+00	6.368720e+00	7.128748e+00	-1.387705e+00	7.262559e-01
5.070000e+00	4.154386e-01	-2.566434e+00	6.372350e+00	7.084743e+00	-1.563906e+00	7.255300e-01
5.075000e+00	4.507433e-01	-2.574691e+00	6.375976e+00	7.036395e+00	-1.738778e+00	7.248049e-01
5.080000e+00	4.857954e-01	-2.583819e+00	6.379598e+00	6.983744e+00	-1.912213e+00	7.240804e-01
5.085000e+00	5.205736e-01	-2.593811e+00	6.383217e+00	6.926831e+00	-2.084106e+00	7.233567e-01
5.090000e+00	5.550567e-01	-2.604658e+00	6.386831e+00	6.865701e+00	-2.254352e+00	7.226337e-01
5.095000e+00	5.892237e-01	-2.616351e+00	6.390443e+00	6.800398e+00	-2.422848e+00	7.219114e-01
5.100000e+00	6.230538e-01	-2.628883e+00	6.394051e+00	6.730974e+00	-2.589493e+00	7.211899e-01
5.105000e+00	6.565266e-01	-2.642243e+00	6.397655e+00	6.657479e+00	-2.754185e+00	7.204691e-01
5.110000e+00	6.896219e-01	-2.656421e+00	6.401255e+00	6.579968e+00	-2.916825e+00	7.197489e-01
5.115000e+00	7.223197e-01	-2.671408e+00	6.404852e+00	6.498497e+00	-3.077317e+00	7.190296e-01
5.120000e+00	7.546004e-01	-2.687191e+00	6.408446e+00	6.413126e+00	-3.235564e+00	7.183109e-01
5.125000e+00	7.864446e-01	-2.703759e+00	6.412035e+00	6.323914e+00	-3.391471e+00	7.175929e-01
5.130000e+00	8.178332e-01	-2.721102e+00	6.415622e+00	6.230926e+00	-3.544946e+00	7.168757e-01
5.135000e+00	8.487477e-01	-2.739205e+00	6.419204e+00	6.134227e+00	-3.695897e+00	7.161592e-01
5.140000e+00	8.791694e-01	-2.758056e+00	6.422783e+00	6.033885e+00	-3.844236e+00	7.154434e-01
5.145000e+00	9.090806e-01	-2.777643e+00	6.426359e+00	5.929971e+00	-3.989874e+00	7.147283e-01
5.150000e+00	9.384633e-01	-2.797950e+00	6.429930e+00	5.822556e+00	-4.132727e+00	7.140139e-01
5.155000e+00	9.673004e-01	-2.818965e+00	6.433499e+00	5.711715e+00	-4.272709e+00	7.133003e-01
5.160000e+00	9.955749e-01	-2.840672e+00	6.437063e+00	5.597523e+00	-4.409740e+00	7.125873e-01
5.165000e+00	1.023270e+00	-2.863057e+00	6.440625e+00	5.480059e+00	-4.543739e+00	7.118751e-01
5.170000e+00	1.050370e+00	-2.886105e+00	6.444182e+00	5.359403e+00	-4.674630e+00	7.111636e-01
5.175000e+00	1.076859e+00	-2.909798e+00	6.447736e+00	5.235636e+00	-4.802335e+00	7.104528e-01
5.180000e+00	1.102721e+00	-2.934123e+00	6.451287e+00	5.108843e+00	-4.926783e+00	7.097427e-01
5.185000e+00	1.127943e+00	-2.959061e+00	6.454834e+00	4.979108e+00	-5.047901e+00	7.090333e-01
5.190000e+00	1.152508e+00	-2.984596e+00	6.458377e+00	4.846519e+00	-5.165620e+00	7.083246e-01
5.195000e+00	1.176403e+00	-3.010711e+00	6.461917e+00	4.711164e+00	-5.279873e+00	7.076166e-01
5.200000e+00	1.199615e+00	-3.037389e+00	6.465453e+00	4.573133e+00	-5.390597e+00	7.069094e-01
5.205000e+00	1.222130e+00	-3.064611e+00	6.468986e+00	4.432519e+00	-5.497729e+00	7.062028e-01
5.210000e+00	1.243936e+00	-3.092360e+00	6.472515e+00	4.289413e+00	-5.601208e+00	7.054970e-01
5.215000e+00	1.265020e+00	-3.120617e+00	6.476041e+00	4.143911e+00	-5.700978e+00	7.047918e-01
5.220000e+00	1.285371e+00	-3.149363e+00	6.479563e+00	3.996108e+00	-5.796984e+00	7.040874e-01
5.225000e+00	1.304978e+00	-3.178580e+00	6.483082e+00	3.846102e+00	-5.889172e+00	7.033836e-01
5.230000e+00	1.323829e+00	-3.208249e+00	6.486597e+00	3.693991e+00	-5.977494e+00	7.026806e-01
5.235000e+00	1.341914e+00	-3.238349e+00	6.490109e+00	3.539873e+00	-6.061902e+00	7.019783e-01
5.240000e+00	1.359224e+00	-3.268861e+00	6.493617e+00	3.383849e+00	-6.142349e+00	7.012766e-01
5.245000e+00	1.375750e+00	-3.299766e+00	6.497121e+00	3.226022e+00	-6.218796e+00	7.005757e-01
5.250000e+00	1.391482e+00	-3.331042e+00	6.500623e+00	3.066492e+00	-6.291200e+00	6.998755e-01
5.255000e+00	1.406412e+00	-3.362671e+00	6.504120e+00	2.905363e+00	-6.359526e+00	6.991760e-01
5.260000e+00	1.420533e+00	-3.394631e+00	6.507614e+00	2.742740e+00	-6.423738e+00	6.984771e-01
5.265000e+00	1.433837e+00	-3.426901e+00	6.511105e+00	2.578726e+00	-6.483805e+00	6.977790e-01
5.270000e+00	1.446318e+00	-3.459462e+00	6.514592e+00	2.413427e+00	-6.539698e+00	6.970816e-01
5.275000e+00	1.457969e+00	-3.492291e+00	6.518076e+00	2.246949e+00	-6.591389e+00	6.963849e-01
5.280000e+00	1.468786e+00	-3.525369e+00	6.521556e+00	2.079399e+00	-6.638855e+00	6.956888e-01
5.285000e+00	1.478762e+00	-3.558673e+00	6.525033e+00	1.910884e+00	-6.682074e+00	6.949935e-01
5.290000e+00	1.487893e+00	-3.592182e+00	6.528506e+00	1.741510e+00	-6.721029e+00	6.942988e-01
5.295000e+00	1.496176e+00	-3.625876e+00	6.531976e+00	1.571385e+00	-6.755703e+00	6.936049e-01
5.300000e+00	1.503606e+00	-3.659732e+00	6.535442e+00	1.400618e+00	-6.786083e+00	6.929116e-01
5.305000e+00	1.510181e+00	-3.693730e+00	6.538905e+00	1.229316e+00	-6.812159e+00	6.922191e-01
5.310000e+00	1.515898e+00	-3.727847e+00	6.542364e+00	1.057587e+00	-6.833922e+00	6.915272e-01
5.315000e+00	1.520756e+00	-3.762062e+00	6.545820e+00	8.855405e-01	-6.851369e+00	6.908360e-01
5.320000e+00	1.524753e+00	-3.796353e+00	6.549272e+00	7.132838e-01	-6.864496e+00	6.901455e-01
5.325000e+00	1.527889e+00	-3.830699e+00	6.552721e+00	5.409252e-01	-6.873305e+00	6.894557e-01
5.330000e+00	1.530163e+00	-3.865079e+00	6.556167e+00	3.685727e-01	-6.877797e+00	6.887666e-01
5.335000e+00	1.531575e+00	-3.899470e+00	6.559609e+00	1.963340e-01	-6.877980e+00	6.880782e-01
5.340000e+00	1.532126e+00	-3.933852e+00	6.563048e+00	2.431677e-02	-6.873861e+00	6.873904e-01
5.345000e+00	1.531819e+00	-3.968202e+00	6.566483e+00	-1.473720e-01	-6.865452e+00	6.867034e-01
5.350000e+00	1.530653e+00	-4.002499e+00	6.569915e+00	-3.186256e-01	-6.852767e+00	6.860170e-01
5.355000e+00	1.528633e+00	-4.036722e+00	6.573343e+00	-4.893378e-01	-6.835822e+00	6.853314e-01
5.360000e+00	1.525761e+00	-4.070850e+00	6.576768e+00	-6.594029e-01	-6.814635e+00	6.846464e-01
5.365000e+00	1.522040e+00	-4.104862e+00	6.580190e+00	-8.287158e-01	-6.789230e+00	6.839621e-01
5.370000e+00	1.517475e+00	-4.138735e+00	6.583608e+00	-9.971723e-01	-6.759630e+00	6.832784e-01
5.375000e+00	1.512070e+00	-4.172451e+00	6.587022e+00	-1.164669e+00	-6.725861e+00	6.825955e-01
5.380000e+00	1.505830e+00	-4.205987e+00	6.590434e+00	-1.331102e+00	-6.687955e+00	6.819133e-01
5.385000e+00	1.498761e+00	-4.239324e+00	6.593842e+00	-1.496370e+00	-6.645941e+00	6.812317e-01
5.390000e+00	1.490869e+00	-4.272440e+00	6.597246e+00	-1.660373e+00	-6.599856e+00	6.805508e-01
5.395000e+00	1.482160e+00	-4.305315e+00	6.600647e+00	-1.823009e+00	-6.549736e+00	6.798706e-01
5.400000e+00	1.472641e+00	-4.337930e+00	6.604045e+00	-1.984181e+00	-6.495620e+00	6.791911e-01
5.405000e+00	1.462321e+00	-4.370265e+00	6.607439e+00	-2.143789e+00	-6.437550e+00	6.785122e-01
5.410000e+00	1.451206e+00	-4.402299e+00	6.610830e+00	-2.301739e+00	-6.375570e+00	6.778340e-01
5.415000e+00	1.439306e+00	-4.434014e+00	6.614217e+00	-2.457933e+00	-6.309728e+00	6.771565e-01
5.420000e+00	1.426630e+00	-4.465390e+00	6.617601e+00	-2.612278e+00	-6.240071e+00	6.764797e-01
5.425000e+00	1.413187e+00	-4.496409e+00	6.620982e+00	-2.764681e+00	-6.166651e+00	6.758036e-01
5.430000e+00	1.398986e+00	-4.527051e+00	6.624359e+00	-2.915051e+00	-6.089522e+00	6.751281e-01
5.435000e+00	1.384040e+00	-4.557298e+00	6.627733e+00	-3.063297e+00	-6.008738e+00	6.744533e-01
5.440000e+00	1.368357e+00	-4.587132e+00	6.631104e+00	-3.209332e+00	-5.924359e+00	6.737792e-01
5.445000e+00	1.351950e+00	-4.616536e+00	6.634471e+00	-3.353068e+00	-5.836443e+00	6.731058e-01
5.450000e+00	1.334830e+00	-4.645491e+00	6.637835e+00	-3.494420e+00	-5.745054e+00	6.724330e-01
5.455000e+00	1.317010e+00	-4.673980e+00	6.641196e+00	-3.633304e+00	-5.650254e+00	6.717609e-01
5.460000e+00	1.298502e+00	-4.701988e+00	6.644553e+00	-3.769639e+00	-5.552110e+00	6.710895e-01
5.465000e+00	1.279318e+00	-4.729496e+00	6.647906e+00	-3.903344e+00	-5.450691e+00	6.704187e-01
5.470000e+00	1.259473e+00	-4.756489e+00	6.651257e+00	-4.034341e+00	-5.346065e+00	6.697486e-01
5.475000e+00	1.238979e+00	-4.782951e+00	6.654604e+00	-4.162553e+00	-5.238306e+00	6.690792e-01
5.480000e+00	1.217852e+00	-4.808867e+00	6.657948e+00	-4.287907e+00	-5.127486e+00	6.684105e-01
5.485000e+00	1.196105e+00	-4.834221e+00	6.661288e+00	-4.410328e+00	-5.013681e+00	6.677424e-01
5.490000e+00	1.173754e+00	-4.858999e+00	6.664625e+00	-4.529747e+00	-4.896968e+00	6.670750e-01
5.495000e+00	1.150813e+00	-4.883186e+00	6.667959e+00	-4.646094e+00	-4.777426e+00	6.664082e-01
5.500000e+00	1.127298e+00	-4.906769e+00	6.671289e+00	-4.759304e+00	-4.655136e+00	6.657422e-01
5.505000e+00	1.103225e+00	-4.929733e+00	6.674616e+00	-4.869311e+00	-4.530178e+00	6.650768e-01
5.510000e+00	1.078610e+00	-4.952066e+00	6.677940e+00	-4.976054e+00	-4.402638e+00	6.644120e-01
5.515000e+00	1.053470e+00	-4.973755e+00	6.681260e+00	-5.079471e+00	-4.272599e+00	6.637479e-01
5.520000e+00	1.027821e+00	-4.994788e+00	6.684577e+00	-5.179506e+00	-4.140148e+00	6.630845e-01
5.525000e+00	1.001681e+00	-5.015153e+00	6.687891e+00	-5.276102e+00	-4.005373e+00	6.624218e-01
5.530000e+00	9.750660e-01	-5.034838e+00	6.691202e+00	-5.369205e+00	-3.868362e+00	6.617597e-01
5.535000e+00	9.479946e-01	-5.053833e+00	6.694509e+00	-5.458765e+00	-3.729206e+00	6.610982e-01
5.540000e+00	9.204843e-01	-5.072127e+00	6.697813e+00	-5.544732e+00	-3.587996e+00	6.604375e-01
5.545000e+00	8.925533e-01	-5.089710e+00	6.701113e+00	-5.627060e+00	-3.444825e+00	6.597774e-01
5.550000e+00	8.642198e-01	-5.106572e+00	6.704410e+00	-5.705704e+00	-3.299785e+00	6.591179e-01
5.555000e+00	8.355025e-01	-5.122705e+00	6.707704e+00	-5.780624e+00	-3.152971e+00	6.584591e-01
5.560000e+00	8.064199e-01	-5.138099e+00	6.710995e+00	-5.851779e+00	-3.004480e+00	6.578010e-01
5.565000e+00	7.769910e-01	-5.152747e+00	6.714282e+00	-5.919133e+00	-2.854406e+00	6.571435e-01
5.570000e+00	7.472349e-01	-5.166641e+00	6.717566e+00	-5.982650e+00	-2.702847e+00	6.564867e-01
5.575000e+00	7.171710e-01	-5.179773e+00	6.720847e+00	-6.042299e+00	-2.549900e+00	6.558306e-01
5.580000e+00	6.868184e-01	-5.192137e+00	6.724125e+00	-6.098051e+00	-2.395665e+00	6.551751e-01
5.585000e+00	6.561970e-01	-5.203728e+00	6.727399e+00	-6.149878e+00	-2.240239e+00	6.545202e-01
5.590000e+00	6.253263e-01	-5.214538e+00	6.730670e+00	-6.197755e+00	-2.083724e+00	6.538660e-01
5.595000e+00	5.942261e-01	-5.224563e+00	6.733938e+00	-6.241662e+00	-1.926218e+00	6.532125e-01
5.600000e+00	5.629163e-01	-5.233799e+00	6.737202e+00	-6.281577e+00	-1.767822e+00	6.525596e-01
5.605000e+00	5.314170e-01	-5.242240e+00	6.740463e+00	-6.317484e+00	-1.608637e+00	6.519074e-01
5.610000e+00	4.997482e-01	-5.249884e+00	6.743721e+00	-6.349369e+00	-1.448764e+00	6.512558e-01
5.615000e+00	4.679300e-01	-5.256727e+00	6.746976e+00	-6.377220e+00	-1.288305e+00	6.506048e-01
5.620000e+00	4.359827e-01	-5.262766e+00	6.750227e+00	-6.401027e+00	-1.127360e+00	6.499546e-01
5.625000e+00	4.039265e-01	-5.268000e+00	6.753475e+00	-6.420784e+00	-9.660324e-01	6.493049e-01
5.630000e+00	3.717816e-01	-5.272426e+00	6.756720e+00	-6.436487e+00	-8.044228e-01	6.486560e-01
5.635000e+00	3.395684e-01	-5.276044e+00	6.759962e+00	-6.448132e+00	-6.426331e-01	6.480076e-01
5.640000e+00	3.073070e-01	-5.278852e+00	6.763200e+00	-6.455723e+00	-4.807647e-01	6.473599e-01
5.645000e+00	2.750179e-01	-5.280851e+00	6.766435e+00	-6.459261e+00	-3.189192e-01	6.467129e-01
5.650000e+00	2.427212e-01	-5.282042e+00	6.769667e+00	-6.458752e+00	-1.571976e-01	6.460665e-01
5.655000e+00	2.104371e-01	-5.282424e+00	6.772896e+00	-6.454206e+00	4.299261e-03	6.454208e-01
5.660000e+00	1.781858e-01	-5.281999e+00	6.776122e+00	-6.445633e+00	1.654707e-01	6.447757e-01
5.665000e+00	1.459875e-01	-5.280770e+00	6.779344e+00	-6.433046e+00	3.262167e-01	6.441312e-01
5.670000e+00	1.138620e-01	-5.278738e+00	6.782563e+00	-6.416462e+00	4.864375e-01	6.434874e-01
5.675000e+00	8.182947e-02	-5.275906e+00	6.785779e+00	-6.395898e+00	6.460339e-01	6.428442e-01
5.680000e+00	4.990964e-02	-5.272279e+00	6.788991e+00	-6.371376e+00	8.049075e-01	6.422017e-01
5.685000e+00	1.812227e-02	-5.267859e+00	6.792201e+00	-6.342918e+00	9.629604e-01	6.415598e-01
5.690000e+00	-1.351302e-02	-5.262651e+00	6.795407e+00	-6.310551e+00	1.120095e+00	6.409186e-01
5.695000e+00	-4.497677e-02	-5.256659e+00	6.798610e+00	-6.274302e+00	1.276216e+00	6.402780e-01
5.700000e+00	-7.624962e-02	-5.249890e+00	6.801810e+00	-6.234202e+00	1.431226e+00	6.396380e-01
5.705000e+00	-1.073124e-01	-5.242349e+00	6.805006e+00	-6.190284e+00	1.585032e+00	6.389987e-01
5.710000e+00	-1.381462e-01	-5.234042e+00	6.808200e+00	-6.142582e+00	1.737539e+00	6.383600e-01
5.715000e+00	-1.687320e-01	-5.224976e+00	6.811390e+00	-6.091134e+00	1.888655e+00	6.377220e-01
5.720000e+00	-1.990513e-01	-5.215158e+00	6.814577e+00	-6.035980e+00	2.038288e+00	6.370846e-01
5.725000e+00	-2.290857e-01	-5.204596e+00	6.817761e+00	-5.977162e+00	2.186348e+00	6.364478e-01
5.730000e+00	-2.588169e-01	-5.193297e+00	6.820941e+00	-5.914724e+00	2.332744e+00	6.358117e-01
5.735000e+00	-2.882270e-01	-5.181271e+00	6.824119e+00	-5.848711e+00	2.477389e+00	6.351762e-01
5.740000e+00	-3.172981e-01	-5.168527e+00	6.827293e+00	-5.779173e+00	2.620196e+00	6.345414e-01
5.745000e+00	-3.460129e-01	-5.155073e+00	6.830464e+00	-5.706160e+00	2.761079e+00	6.339071e-01
5.750000e+00	-3.743540e-01	-5.140919e+00	6.833632e+00	-5.629725e+00	2.899954e+00	6.332735e-01
5.755000e+00	-4.023046e-01	-5.126077e+00	6.836797e+00	-5.549922e+00	3.036738e+00	6.326406e-01
5.760000e+00	-4.298477e-01	-5.110555e+00	6.839959e+00	-5.466807e+00	3.171350e+00	6.320083e-01
5.765000e+00	-4.569672e-01	-5.094367e+00	6.843117e+00	-5.380441e+00	3.303709e+00	6.313766e-01
5.770000e+00	-4.836468e-01	-5.077522e+00	6.846272e+00	-5.290882e+00	3.433739e+00	6.307455e-01
5.775000e+00	-5.098708e-01	-5.060033e+00	6.849425e+00	-5.198193e+00	3.561361e+00	6.301151e-01
5.780000e+00	-5.356237e-01	-5.041913e+00	6.852574e+00	-5.102439e+00	3.686501e+00	6.294853e-01
5.785000e+00	-5.608902e-01	-5.023173e+00	6.855719e+00	-5.003685e+00	3.809086e+00	6.288561e-01
5.790000e+00	-5.856556e-01	-5.003826e+00	6.858862e+00	-4.902000e+00	3.929043e+00	6.282276e-01
5.795000e+00	-6.099054e-01	-4.983887e+00	6.862002e+00	-4.797453e+00	4.046305e+00	6.275996e-01
5.800000e+00	-6.336255e-01	-4.963368e+00	6.865138e+00	-4.690114e+00	4.160801e+00	6.269724e-01
5.805000e+00	-6.568020e-01	-4.942283e+00	6.868271e+00	-4.580057e+00	4.272467e+00	6.263457e-01
5.810000e+00	-6.794217e-01	-4.920648e+00	6.871402e+00	-4.467356e+00	4.381238e+00	6.257197e-01
5.815000e+00	-7.014713e-01	-4.898476e+00	6.874529e+00	-4.352086e+00	4.487052e+00	6.250943e-01
5.820000e+00	-7.229384e-01	-4.875782e+00	6.877653e+00	-4.234325e+00	4.589848e+00	6.244695e-01
5.825000e+00	-7.438105e-01	-4.852583e+00	6.880773e+00	-4.114151e+00	4.689569e+00	6.238453e-01
5.830000e+00	-7.640760e-01	-4.828892e+00	6.883891e+00	-3.991645e+00	4.786158e+00	6.232218e-01
5.835000e+00	-7.837232e-01	-4.804726e+00	6.887006e+00	-3.866887e+00	4.879561e+00	6.225989e-01
5.840000e+00	-8.027412e-01	-4.780102e+00	6.890117e+00	-3.739961e+00	4.969727e+00	6.219766e-01
5.845000e+00	-8.211194e-01	-4.755035e+00	6.893225e+00	-3.610949e+00	5.056604e+00	6.213549e-01
5.850000e+00	-8.388474e-01	-4.729541e+00	6.896331e+00	-3.479937e+00	5.140145e+00	6.207339e-01
5.855000e+00	-8.559155e-01	-4.703639e+00	6.899433e+00	-3.347011e+00	5.220305e+00	6.201135e-01
5.860000e+00	-8.723145e-01	-4.677344e+00	6.902532e+00	-3.212257e+00	5.297041e+00	6.194937e-01
5.865000e+00	-8.880352e-01	-4.650674e+00	6.905628e+00	-3.075764e+00	5.370311e+00	6.188745e-01
5.870000e+00	-9.030693e-01	-4.623647e+00	6.908720e+00	-2.937620e+00	5.440076e+00	6.182559e-01
5.875000e+00	-9.174088e-01	-4.596279e+00	6.911810e+00	-2.797915e+00	5.506300e+00	6.176380e-01
5.880000e+00	-9.310460e-01	-4.568590e+00	6.914897e+00	-2.656739e+00	5.568948e+00	6.170206e-01
5.885000e+00	-9.439739e-01	-4.540596e+00	6.917980e+00	-2.514184e+00	5.627989e+00	6.164039e-01
5.890000e+00	-9.561857e-01	-4.512316e+00	6.921061e+00	-2.370342e+00	5.683392e+00	6.157878e-01
5.895000e+00	-9.676753e-01	-4.483768e+00	6.924138e+00	-2.225305e+00	5.735130e+00	6.151723e-01
5.900000e+00	-9.784369e-01	-4.454971e+00	6.927213e+00	-2.079166e+00	5.783179e+00	6.145575e-01
5.905000e+00	-9.884653e-01	-4.425942e+00	6.930284e+00	-1.932019e+00	5.827515e+00	6.139432e-01
5.910000e+00	-9.977556e-01	-4.396702e+00	6.933352e+00	-1.783958e+00	5.868118e+00	6.133296e-01
5.915000e+00	-1.006304e+00	-4.367267e+00	6.936417e+00	-1.635077e+00	5.904971e+00	6.127166e-01
5.920000e+00	-1.014105e+00	-4.337658e+00	6.939479e+00	-1.485471e+00	5.938058e+00	6.121042e-01
5.925000e+00	-1.021157e+00	-4.307893e+00	6.942538e+00	-1.335234e+00	5.967365e+00	6.114924e-01
5.930000e+00	-1.027457e+00	-4.277991e+00	6.945594e+00	-1.184464e+00	5.992881e+00	6.108812e-01
5.935000e+00	-1.033001e+00	-4.247971e+00	6.948647e+00	-1.033253e+00	6.014600e+00	6.102706e-01
5.940000e+00	-1.037789e+00	-4.217851e+00	6.951697e+00	-8.816990e-01	6.032513e+00	6.096606e-01
5.945000e+00	-1.041818e+00	-4.187652e+00	6.954744e+00	-7.298961e-01	6.046619e+00	6.090513e-01
5.950000e+00	-1.045087e+00	-4.157391e+00	6.957787e+00	-5.779400e-01	6.056915e+00	6.084425e-01
5.955000e+00	-1.047597e+00	-4.127089e+00	6.960828e+00	-4.259262e-01	6.063403e+00	6.078344e-01
5.960000e+00	-1.049347e+00	-4.096764e+00	6.963866e+00	-2.739497e-01	6.066086e+00	6.072269e-01
5.965000e+00	-1.050337e+00	-4.066435e+00	6.966900e+00	-1.221056e-01	6.064970e+00	6.066199e-01
5.970000e+00	-1.050568e+00	-4.036120e+00	6.969932e+00	2.951148e-02	6.060064e+00	6.060136e-01
5.975000e+00	-1.050042e+00	-4.005840e+00	6.972960e+00	1.808072e-01	6.051379e+00	6.054079e-01
5.980000e+00	-1.048761e+00	-3.975613e+00	6.975986e+00	3.316875e-01	6.038926e+00	6.048028e-01
5.985000e+00	-1.046726e+00	-3.945457e+00	6.979008e+00	4.820590e-01	6.022722e+00	6.041983e-01
5.990000e+00	-1.043941e+00	-3.915392e+00	6.982028e+00	6.318286e-01	6.002784e+00	6.035944e-01
5.995000e+00	-1.040409e+00	-3.885436e+00	6.985044e+00	7.809038e-01	5.979132e+00	6.029911e-01
6.000000e+00	-1.036133e+00	-3.855607e+00	6.988058e+00	9.291929e-01	5.951788e+00	6.023884e-01
6.005000e+00	-1.031118e+00	-3.825924e+00	6.991068e+00	1.076605e+00	5.920777e+00	6.017863e-01
6.010000e+00	-1.025369e+00	-3.796405e+00	6.994076e+00	1.223049e+00	5.886126e+00	6.011849e-01
6.015000e+00	-1.018890e+00	-3.767069e+00	6.997080e+00	1.368435e+00	5.847862e+00	6.005840e-01
6.020000e+00	-1.011686e+00	-3.737932e+00	7.000082e+00	1.512675e+00	5.806019e+00	5.999837e-01
6.025000e+00	-1.003765e+00	-3.709014e+00	7.003080e+00	1.655681e+00	5.760628e+00	5.993840e-01
6.030000e+00	-9.951319e-01	-3.680332e+00	7.006075e+00	1.797367e+00	5.711726e+00	5.987849e-01
6.035000e+00	-9.857937e-01	-3.651903e+00	7.009068e+00	1.937645e+00	5.659349e+00	5.981864e-01
6.040000e+00	-9.757579e-01	-3.623744e+00	7.012057e+00	2.076431e+00	5.603538e+00	5.975885e-01
6.045000e+00	-9.650321e-01	-3.595873e+00	7.015044e+00	2.213641e+00	5.544335e+00	5.969913e-01
6.050000e+00	-9.536243e-01	-3.568306e+00	7.018027e+00	2.349193e+00	5.481783e+00	5.963946e-01
6.055000e+00	-9.415430e-01	-3.541061e+00	7.021008e+00	2.483005e+00	5.415927e+00	5.957985e-01
6.060000e+00	-9.287973e-01	-3.514153e+00	7.023985e+00	2.614997e+00	5.346817e+00	5.952030e-01
6.065000e+00	-9.153962e-01	-3.487598e+00	7.026960e+00	2.745089e+00	5.274501e+00	5.946081e-01
6.070000e+00	-9.013497e-01	-3.461413e+00	7.029931e+00	2.873206e+00	5.199031e+00	5.940137e-01
6.075000e+00	-8.866676e-01	-3.435613e+00	7.032900e+00	2.999269e+00	5.120461e+00	5.934200e-01
6.080000e+00	-8.713605e-01	-3.410213e+00	7.035865e+00	3.123206e+00	5.038845e+00	5.928269e-01
6.085000e+00	-8.554392e-01	-3.385229e+00	7.038828e+00	3.244941e+00	4.954242e+00	5.922344e-01
6.090000e+00	-8.389149e-01	-3.360676e+00	7.041788e+00	3.364404e+00	4.866710e+00	5.916424e-01
6.095000e+00	-8.217991e-01	-3.336567e+00	7.044745e+00	3.481525e+00	4.776309e+00	5.910511e-01
6.100000e+00	-8.041037e-01	-3.312917e+00	7.047698e+00	3.596234e+00	4.683102e+00	5.904603e-01
6.105000e+00	-7.858409e-01	-3.289741e+00	7.050649e+00	3.708465e+00	4.587152e+00	5.898702e-01
6.110000e+00	-7.670232e-01	-3.267050e+00	7.053597e+00	3.818153e+00	4.488526e+00	5.892806e-01
6.115000e+00	-7.476637e-01	-3.244860e+00	7.056542e+00	3.925234e+00	4.387290e+00	5.886916e-01
6.120000e+00	-7.277753e-01	-3.223182e+00	7.059484e+00	4.029647e+00	4.283513e+00	5.881032e-01
6.125000e+00	-7.073718e-01	-3.202029e+00	7.062423e+00	4.131331e+00	4.177264e+00	5.875154e-01
6.130000e+00	-6.864667e-01	-3.181413e+00	7.065359e+00	4.230228e+00	4.068616e+00	5.869282e-01
6.135000e+00	-6.650742e-01	-3.161346e+00	7.068292e+00	4.326283e+00	3.957640e+00	5.863415e-01
6.140000e+00	-6.432087e-01	-3.141840e+00	7.071223e+00	4.419440e+00	3.844411e+00	5.857555e-01
6.145000e+00	-6.208847e-01	-3.122906e+00	7.074150e+00	4.509647e+00	3.729005e+00	5.851700e-01
6.150000e+00	-5.981172e-01	-3.104554e+00	7.077074e+00	4.596855e+00	3.611497e+00	5.845852e-01
6.155000e+00	-5.749213e-01	-3.086794e+00	7.079996e+00	4.681013e+00	3.491965e+00	5.840009e-01
6.160000e+00	-5.513122e-01	-3.069637e+00	7.082914e+00	4.762076e+00	3.370489e+00	5.834172e-01
6.165000e+00	-5.273057e-01	-3.053093e+00	7.085830e+00	4.839999e+00	3.247147e+00	5.828340e-01
6.170000e+00	-5.029176e-01	-3.037169e+00	7.088743e+00	4.914739e+00	3.122022e+00	5.822515e-01
6.175000e+00	-4.781637e-01	-3.021875e+00	7.091652e+00	4.986257e+00	2.995194e+00	5.816695e-01
6.180000e+00	-4.530604e-01	-3.007220e+00	7.094559e+00	5.054514e+00	2.866746e+00	5.810881e-01
6.185000e+00	-4.276241e-01	-2.993210e+00	7.097463e+00	5.119474e+00	2.736762e+00	5.805073e-01
6.190000e+00	-4.018712e-01	-2.979854e+00	7.100364e+00	5.181102e+00	2.605327e+00	5.799271e-01
6.195000e+00	-3.758187e-01	-2.967159e+00	7.103263e+00	5.239367e+00	2.472525e+00	5.793475e-01
6.200000e+00	-3.494832e-01	-2.955131e+00	7.106158e+00	5.294240e+00	2.338442e+00	5.787684e-01
6.205000e+00	-3.228820e-01	-2.943777e+00	7.109050e+00	5.345692e+00	2.203165e+00	5.781900e-01
6.210000e+00	-2.960320e-01	-2.933102e+00	7.111940e+00	5.393699e+00	2.066780e+00	5.776121e-01
6.215000e+00	-2.689508e-01	-2.923111e+00	7.114826e+00	5.438237e+00	1.929376e+00	5.770347e-01
6.220000e+00	-2.416555e-01	-2.913809e+00	7.117710e+00	5.479285e+00	1.791039e+00	5.764580e-01
